yr,month,day,code,code_b,trt,site_broadly,site_rep,site,trap,species,replicate,wing center (mm),thorax length (mm),head length (mm),forearm length (mm),horn length (mm),body length (mm),TrapCount,,,
2022,8,15,trtpd_1-8,trtpd1_NW_8,trtpd,trtpd_1,1,trtpd1,NW,Onthophagus_nuchicornis_female,1,2.85,3.5,2,2.05,NA,8.35,3,,,
2022,8,15,trtpd_1-8,trtpd1_NW_8,trtpd,trtpd_1,1,trtpd1,NW,Onthophagus_nuchicornis_female,2,3.26,2.97,1.68,2.12,NA,7.91,3,,,
2022,8,24,trtpd_2-8,trtpd2_NE_8,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_female,1,3.17,2.7,1.77,1.71,NA,7.64,3,,,
2022,8,24,trtpd_2-8,trtpd2_NE_8,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_female,2,3.42,2.61,1.8,1.93,NA,7.83,3,,,
2022,8,24,trtpd_2-8,trtpd2_NE_8,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_female,3,3.73,3.5,1.96,2.19,NA,9.19,3,,,
2022,7,14,trtpd_3-7,trtpd3_SE_7,trtpd,trtpd_3,1,trtpd3,SE,Onthophagus_nuchicornis_female,1,3.23,3.16,1.75,1.9,NA,8.14,3,,,
2022,7,14,trtpd_3-7,trtpd3_SE_7,trtpd,trtpd_3,1,trtpd3,SE,Onthophagus_nuchicornis_female,2,3.52,3.19,1.81,1.83,NA,8.52,3,,,
2022,8,18,trtpd_3-8,trtpd3_NE_8,trtpd,trtpd_3,1,trtpd3,NE,Onthophagus_nuchicornis_female,1,3.35,2.98,1.69,2.18,NA,8.02,3,,,
2022,6,11,ungrazed_2-6,ungrazed2_2_NW_6,ungrazed,ungrazed_2,2,ungrazed2_2,NW,Onthophagus_nuchicornis_female,1,2.9,2.68,1.69,1.62,NA,7.27,3,,,
2022,6,11,ungrazed_2-6,ungrazed2_2_NW_6,ungrazed,ungrazed_2,2,ungrazed2_2,NW,Onthophagus_nuchicornis_female,2,3.06,3.16,1.86,1.72,NA,8.08,3,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_SW_8,ungrazed,ungrazed_3,1,ungrazed3_1,SW,Onthophagus_nuchicornis_female,1,3.77,3.48,1.91,2.14,NA,9.16,3,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_SW_8,ungrazed,ungrazed_3,1,ungrazed3_1,SW,Onthophagus_nuchicornis_female,2,3.02,2.39,1.65,1.69,NA,7.06,3,,,
2022,8,12,ungrazed_3-8,ungrazed3_2_NE_8,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_female,1,3.07,2.85,1.85,1.96,NA,7.77,3,,,
2022,8,12,ungrazed_3-8,ungrazed3_2_NE_8,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_female,2,3.27,3.08,1.6,1.78,NA,7.95,3,,,
2022,7,15,bison_2-7,bison2_2_SE_7,bison,bison_2,2,bison2_2,SE,Onthophagus_nuchicornis_male,1,3.45,2.75,1.9,2.05,NA,8.1,3,,,
2022,8,12,bison_2-8,bison2_2_NW_8,bison,bison_2,2,bison2_2,NW,Onthophagus_nuchicornis_male,1,2.93,2.81,1.58,2.03,0.61,7.32,3,,,
2022,8,17,bison_3-8,bison3_2_SW_8,bison,bison_3,2,bison3_2,SW,Onthophagus_nuchicornis_male,1,2.98,2.8,1.89,1.86,0.92,7.67,3,,,
2022,8,17,bison_3-8,bison3_2_SW_8,bison,bison_3,2,bison3_2,SW,Onthophagus_nuchicornis_male,2,2.73,2.54,1.74,1.81,0.73,7.01,3,,,
2022,8,18,cattle_1-8,cattle1_1_SE_8,cattle,cattle_1,1,cattle1_1,SE,Onthophagus_nuchicornis_male,1,3.13,2.73,1.8,2.08,0.99,7.66,3,,,
2022,8,18,cattle_1-8,cattle1_1_SW_8,cattle,cattle_1,1,cattle1_1,SW,Onthophagus_nuchicornis_male,1,3.17,3.1,1.89,2.12,1.47,8.16,3,,,
2022,8,18,cattle_1-8,cattle1_1_SW_8,cattle,cattle_1,1,cattle1_1,SW,Onthophagus_nuchicornis_male,2,2.8,2.94,1.94,2.08,1.44,7.68,3,,,
2022,8,15,trtpd_1-8,trtpd1_NW_8,trtpd,trtpd_1,1,trtpd1,NW,Onthophagus_nuchicornis_male,1,3.71,4.05,2.03,2.56,1.32,9.79,3,,,
2022,8,24,trtpd_2-8,trtpd2_SW_8,trtpd,trtpd_2,1,trtpd2,SW,Onthophagus_nuchicornis_male,1,2.87,2.89,1.89,1.83,1.13,7.65,3,,,
2022,8,24,trtpd_2-8,trtpd2_SW_8,trtpd,trtpd_2,1,trtpd2,SW,Onthophagus_nuchicornis_male,2,2.86,2.92,1.79,1.86,0.99,7.57,3,,,
2022,8,24,trtpd_2-8,trtpd2_SW_8,trtpd,trtpd_2,1,trtpd2,SW,Onthophagus_nuchicornis_male,3,2.9,2.83,1.65,1.6,0.83,7.38,3,,,
2022,7,14,trtpd_3-7,trtpd3_SE_7,trtpd,trtpd_3,1,trtpd3,SE,Onthophagus_nuchicornis_male,1,3.18,2.87,1.72,1.71,1.04,7.77,3,,,
2022,8,18,trtpd_3-8,trtpd3_NE_8,trtpd,trtpd_3,1,trtpd3,NE,Onthophagus_nuchicornis_male,1,3.11,3.46,1.9,2.29,1,8.47,3,,,
2022,8,18,trtpd_3-8,trtpd3_NE_8,trtpd,trtpd_3,1,trtpd3,NE,Onthophagus_nuchicornis_male,2,2.83,2.86,2.1,2.12,0.94,7.79,3,,,
2022,8,18,trtpd_3-8,trtpd3_SW_8,trtpd,trtpd_3,1,trtpd3,SW,Onthophagus_nuchicornis_male,1,3.07,3.05,1.91,2.3,1.33,8.03,3,,,
2022,8,18,trtpd_3-8,trtpd3_SW_8,trtpd,trtpd_3,1,trtpd3,SW,Onthophagus_nuchicornis_male,2,3.29,3.12,1.87,1.81,1.33,8.28,3,,,
2022,8,18,trtpd_3-8,trtpd3_SW_8,trtpd,trtpd_3,1,trtpd3,SW,Onthophagus_nuchicornis_male,3,3.27,3.1,2.09,2.09,1.71,8.46,3,,,
2022,6,11,ungrazed_2-6,ungrazed2_2_NW_6,ungrazed,ungrazed_2,2,ungrazed2_2,NW,Onthophagus_nuchicornis_male,1,3.27,3.27,2.08,2.16,1.45,8.62,3,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_SW_8,ungrazed,ungrazed_3,1,ungrazed3_1,SW,Onthophagus_nuchicornis_male,1,3.29,3.59,2.22,2.1,1.37,9.1,3,,,
2022,7,13,ungrazed_3-7,ungrazed3_2_SW_7,ungrazed,ungrazed_3,2,ungrazed3_2,SW,Onthophagus_nuchicornis_male,1,3.32,3.07,2.3,2.18,1.23,8.69,3,,,
2022,7,13,ungrazed_3-7,ungrazed3_2_SW_7,ungrazed,ungrazed_3,2,ungrazed3_2,SW,Onthophagus_nuchicornis_male,2,3,2.65,1.66,1.73,0.5,7.31,3,,,
2022,7,13,ungrazed_3-7,ungrazed3_2_SW_7,ungrazed,ungrazed_3,2,ungrazed3_2,SW,Onthophagus_nuchicornis_male,3,2.9,2.69,1.54,1.73,0.53,7.13,3,,,
2022,8,12,ungrazed_3-8,ungrazed3_2_NE_8,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,1,3.03,2.73,1.77,1.63,0.53,7.53,3,,,
2022,8,12,ungrazed_3-8,ungrazed3_2_NE_8,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,2,3.12,2.87,1.9,1.81,0.51,7.89,3,,,
2022,8,12,ungrazed_3-8,ungrazed3_2_NE_8,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,3,3.22,2.75,1.96,1.87,1.12,7.93,3,,,
2022,8,12,ungrazed_3-8,ungrazed3_2_NE_8,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,4,3.92,3.42,2.2,2.07,1.31,9.54,3,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Canthon_pilularius,1,7.08,4.95,3.6,3.38,NA,15.63,4,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Canthon_pilularius,2,7.07,5.06,3.38,3.01,NA,15.51,4,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Canthon_pilularius,3,7.19,4.76,3.78,3.55,NA,15.73,4,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Canthon_pilularius,4,8.01,5.4,4.21,4.29,NA,17.62,4,,,
2022,7,15,bison_2-7,bison2_2_SW_7,bison,bison_2,2,bison2_2,SW,Canthon_pilularius,1,8.91,5.5,3.9,3.98,NA,18.31,4,,,
2022,7,15,bison_2-7,bison2_2_SW_7,bison,bison_2,2,bison2_2,SW,Canthon_pilularius,2,6.52,4.75,2.93,3.05,NA,14.2,4,,,
2022,7,15,bison_2-7,bison2_2_SW_7,bison,bison_2,2,bison2_2,SW,Canthon_pilularius,3,8.05,5.6,4.04,3.93,NA,17.69,4,,,
2022,7,15,bison_2-7,bison2_2_SW_7,bison,bison_2,2,bison2_2,SW,Canthon_pilularius,4,8.05,5.94,4.21,4.55,NA,18.2,4,,,
2022,6,25,trtpd_3-6,trtpd3_NW_6,trtpd,trtpd_3,1,trtpd3,NW,Canthon_pilularius,1,6.61,4.99,3.47,2.94,NA,15.07,4,,,
2022,6,25,trtpd_3-6,trtpd3_NW_6,trtpd,trtpd_3,1,trtpd3,NW,Canthon_pilularius,2,6.59,4.48,3.37,3.9,NA,14.44,4,,,
2022,6,25,trtpd_3-6,trtpd3_NW_6,trtpd,trtpd_3,1,trtpd3,NW,Canthon_pilularius,3,7.51,5.37,3.56,3.65,NA,16.44,4,,,
2022,6,25,trtpd_3-6,trtpd3_NW_6,trtpd,trtpd_3,1,trtpd3,NW,Canthon_pilularius,4,8.33,5.85,4.49,4.53,NA,18.67,4,,,
2022,6,15,ungrazed_2-6,ungrazed2_1_SE_6,ungrazed,ungrazed_2,1,ungrazed2_1,SE,Canthon_pilularius,1,7.72,5.37,4.11,4.21,NA,17.2,4,,,
2022,6,15,ungrazed_2-6,ungrazed2_1_SE_6,ungrazed,ungrazed_2,1,ungrazed2_1,SE,Canthon_pilularius,2,6.5,4.52,3.33,3.4,NA,14.35,4,,,
2022,6,15,ungrazed_2-6,ungrazed2_1_SE_6,ungrazed,ungrazed_2,1,ungrazed2_1,SE,Canthon_pilularius,3,6.15,3.81,3.06,3.2,NA,13.02,4,,,
2022,6,15,ungrazed_2-6,ungrazed2_1_SE_6,ungrazed,ungrazed_2,1,ungrazed2_1,SE,Canthon_pilularius,4,7,4.61,3.56,3.86,NA,15.17,4,,,
2022,7,14,ungrazed_2-7,ungrazed2_1_SW_7,ungrazed,ungrazed_2,1,ungrazed2_1,SW,Canthon_pilularius,1,7.28,4.7,3.49,3.54,NA,15.47,4,,,
2022,7,14,ungrazed_2-7,ungrazed2_1_SW_7,ungrazed,ungrazed_2,1,ungrazed2_1,SW,Canthon_pilularius,2,7.81,5.37,3.88,3.72,NA,17.06,4,,,
2022,7,14,ungrazed_2-7,ungrazed2_1_SW_7,ungrazed,ungrazed_2,1,ungrazed2_1,SW,Canthon_pilularius,3,7.9,5.67,4.29,4.55,NA,17.86,4,,,
2022,7,14,ungrazed_2-7,ungrazed2_1_SW_7,ungrazed,ungrazed_2,1,ungrazed2_1,SW,Canthon_pilularius,4,7.85,5.56,4.27,4.2,NA,17.68,4,,,
2022,8,12,bison_2-8,bison2_1_NW_8,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_female,1,3.02,3.16,1.57,1.64,NA,7.75,4,,,
2022,8,12,bison_2-8,bison2_1_NW_8,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_female,2,2.73,2.59,1.54,1.48,NA,6.86,4,,,
2022,8,12,bison_2-8,bison2_1_NW_8,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_female,3,3.14,2.96,1.62,1.81,NA,7.72,4,,,
2022,8,17,bison_3-8,bison3_2_NE_8,bison,bison_3,2,bison3_2,NE,Onthophagus_nuchicornis_female,1,3.02,2.67,1.63,1.8,NA,7.32,4,,,
2022,8,17,bison_3-8,bison3_2_NE_8,bison,bison_3,2,bison3_2,NE,Onthophagus_nuchicornis_female,2,3,2.86,1.73,1.8,NA,7.59,4,,,
2022,7,14,cattle_1-7,cattle1_2_SW_7,cattle,cattle_1,2,cattle1_2,SW,Onthophagus_nuchicornis_female,1,2.75,2.47,1.47,1.47,NA,6.69,4,,,
2022,7,14,cattle_1-7,cattle1_2_SW_7,cattle,cattle_1,2,cattle1_2,SW,Onthophagus_nuchicornis_female,2,3.36,3.39,1.63,1.9,NA,8.38,4,,,
2022,7,14,cattle_1-7,cattle1_2_SW_7,cattle,cattle_1,2,cattle1_2,SW,Onthophagus_nuchicornis_female,3,3.01,3.12,1.58,1.64,NA,7.71,4,,,
2022,7,14,cattle_1-7,cattle1_2_SW_7,cattle,cattle_1,2,cattle1_2,SW,Onthophagus_nuchicornis_female,4,3.39,3.48,1.88,2.22,NA,8.75,4,,,
2022,7,14,cattle_1-7,cattle1_2_SW_7,cattle,cattle_1,2,cattle1_2,SW,Onthophagus_nuchicornis_female,5,2.85,2.62,1.58,1.51,NA,7.05,4,,,
2022,6,15,trtpd_1-6,trtpd1_NE_6,trtpd,trtpd_1,1,trtpd1,NE,Onthophagus_nuchicornis_female,1,3.2,3.49,1.64,1.87,NA,8.33,4,,,
2022,6,15,trtpd_1-6,trtpd1_SE_6,trtpd,trtpd_1,1,trtpd1,SE,Onthophagus_nuchicornis_female,1,3.18,3.08,2.27,1.74,NA,8.53,4,,,
2022,7,20,trtpd_1-7,trtpd1_NE_7,trtpd,trtpd_1,1,trtpd1,NE,Onthophagus_nuchicornis_female,1,3.14,2.8,1.57,1.97,NA,7.51,4,,,
2022,7,20,trtpd_1-7,trtpd1_NE_7,trtpd,trtpd_1,1,trtpd1,NE,Onthophagus_nuchicornis_female,2,3.06,2.93,1.46,1.86,NA,7.45,4,,,
2022,7,20,trtpd_1-7,trtpd1_NE_7,trtpd,trtpd_1,1,trtpd1,NE,Onthophagus_nuchicornis_female,3,3,2.54,1.5,1.36,NA,7.04,4,,,
2022,8,24,trtpd_2-8,trtpd2_SE_8,trtpd,trtpd_2,1,trtpd2,SE,Onthophagus_nuchicornis_female,1,3.19,2.76,1.98,2.15,NA,7.93,4,,,
2022,8,24,trtpd_2-8,trtpd2_SE_8,trtpd,trtpd_2,1,trtpd2,SE,Onthophagus_nuchicornis_female,2,3.21,3.02,1.79,1.62,NA,8.02,4,,,
2022,6,25,trtpd_3-6,trtpd3_SW_6,trtpd,trtpd_3,1,trtpd3,SW,Onthophagus_nuchicornis_female,1,3.69,3.2,1.88,1.77,NA,8.77,4,,,
2022,6,25,trtpd_3-6,trtpd3_SW_6,trtpd,trtpd_3,1,trtpd3,SW,Onthophagus_nuchicornis_female,2,3.48,3.04,1.81,1.7,NA,8.33,4,,,
2022,7,14,trtpd_3-7,trtpd3_NW_7,trtpd,trtpd_3,1,trtpd3,NW,Onthophagus_nuchicornis_female,1,3.28,3.17,2.31,1.91,NA,8.76,4,,,
2022,7,14,trtpd_3-7,trtpd3_NW_7,trtpd,trtpd_3,1,trtpd3,NW,Onthophagus_nuchicornis_female,2,2.75,2.8,1.45,1.27,NA,7,4,,,
2022,7,14,trtpd_3-7,trtpd3_NW_7,trtpd,trtpd_3,1,trtpd3,NW,Onthophagus_nuchicornis_female,3,3.01,2.77,1.57,1.65,NA,7.35,4,,,
2022,7,14,trtpd_3-7,trtpd3_NW_7,trtpd,trtpd_3,1,trtpd3,NW,Onthophagus_nuchicornis_female,4,3.12,3.24,1.75,1.7,NA,8.11,4,,,
2022,8,18,trtpd_3-8,trtpd3_NW_8,trtpd,trtpd_3,1,trtpd3,NW,Onthophagus_nuchicornis_female,1,3.25,2.62,1.71,1.75,NA,7.58,4,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_NE_8,ungrazed,ungrazed_3,1,ungrazed3_1,NE,Onthophagus_nuchicornis_female,1,2.54,3.17,1.4,1.76,NA,7.11,4,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_NE_8,ungrazed,ungrazed_3,1,ungrazed3_1,NE,Onthophagus_nuchicornis_female,2,3.2,2.96,1.84,2.25,NA,8,4,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_NE_8,ungrazed,ungrazed_3,1,ungrazed3_1,NE,Onthophagus_nuchicornis_female,3,3.59,3.62,1.68,2.27,NA,8.89,4,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_SE_8,ungrazed,ungrazed_3,1,ungrazed3_1,SE,Onthophagus_nuchicornis_female,1,3.06,2.24,1.58,1.87,NA,6.88,4,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_SE_8,ungrazed,ungrazed_3,1,ungrazed3_1,SE,Onthophagus_nuchicornis_female,2,3.64,3.63,2.01,2.64,NA,9.28,4,,,
2022,8,12,untrtpd_1-8,untrtpd1_NE_8,untrtpd,untrtpd_1,1,untrtpd1,NE,Onthophagus_nuchicornis_female,1,2.87,2.52,1.65,1.52,NA,7.04,4,,,
2022,8,12,untrtpd_1-8,untrtpd1_NE_8,untrtpd,untrtpd_1,1,untrtpd1,NE,Onthophagus_nuchicornis_female,2,3.15,3.1,1.69,1.88,NA,7.94,4,,,
2022,8,12,untrtpd_1-8,untrtpd1_NE_8,untrtpd,untrtpd_1,1,untrtpd1,NE,Onthophagus_nuchicornis_female,3,2.84,2.83,1.66,1.79,NA,7.33,4,,,
2022,7,15,untrtpd_2-7,untrtpd2_SW_7,untrtpd,untrtpd_2,1,untrtpd2,SW,Onthophagus_nuchicornis_female,1,2.92,2.86,1.77,1.76,NA,7.55,4,,,
2022,7,15,untrtpd_2-7,untrtpd2_SW_7,untrtpd,untrtpd_2,1,untrtpd2,SW,Onthophagus_nuchicornis_female,2,2.87,3.12,1.49,1.9,NA,7.48,4,,,
2022,7,15,untrtpd_2-7,untrtpd2_SW_7,untrtpd,untrtpd_2,1,untrtpd2,SW,Onthophagus_nuchicornis_female,3,3.2,3.18,1.66,2.1,NA,8.04,4,,,
2022,8,12,bison_2-8,bison2_1_NW_8,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_male,1,2.83,2.65,1.74,1.84,0.76,7.22,4,,,
2022,8,17,bison_3-8,bison3_2_NE_8,bison,bison_3,2,bison3_2,NE,Onthophagus_nuchicornis_male,1,3.12,3.15,1.9,2,1.02,8.17,4,,,
2022,8,17,bison_3-8,bison3_2_NE_8,bison,bison_3,2,bison3_2,NE,Onthophagus_nuchicornis_male,2,3.46,3.19,2.26,2.07,1.37,8.91,4,,,
2022,6,15,trtpd_1-6,trtpd1_NE_6,trtpd,trtpd_1,1,trtpd1,NE,Onthophagus_nuchicornis_male,1,3.24,3.42,2.05,2.19,1.46,8.71,4,,,
2022,6,15,trtpd_1-6,trtpd1_NE_6,trtpd,trtpd_1,1,trtpd1,NE,Onthophagus_nuchicornis_male,2,3.28,3.4,1.75,NA,NA,8.43,4,,,
2022,6,15,trtpd_1-6,trtpd1_SE_6,trtpd,trtpd_1,1,trtpd1,SE,Onthophagus_nuchicornis_male,1,2.89,2.83,1.44,1.51,0.67,7.16,4,,,
2022,6,15,trtpd_1-6,trtpd1_SE_6,trtpd,trtpd_1,1,trtpd1,SE,Onthophagus_nuchicornis_male,2,3.54,3.24,2.46,2.21,1.2,9.24,4,,,
2022,7,20,trtpd_1-7,trtpd1_NE_7,trtpd,trtpd_1,1,trtpd1,NE,Onthophagus_nuchicornis_male,1,3.08,2.69,2.06,1.94,1.01,7.83,4,,,
2022,8,24,trtpd_2-8,trtpd2_SE_8,trtpd,trtpd_2,1,trtpd2,SE,Onthophagus_nuchicornis_male,1,3.21,2.94,1.79,1.96,1.14,7.94,4,,,
2022,8,24,trtpd_2-8,trtpd2_SE_8,trtpd,trtpd_2,1,trtpd2,SE,Onthophagus_nuchicornis_male,2,3.47,2.96,2.19,2.05,1.31,8.62,4,,,
2022,8,18,trtpd_3-8,trtpd3_NW_8,trtpd,trtpd_3,1,trtpd3,NW,Onthophagus_nuchicornis_male,1,3.25,2.69,1.7,1.73,0.46,7.64,4,,,
2022,8,18,trtpd_3-8,trtpd3_NW_8,trtpd,trtpd_3,1,trtpd3,NW,Onthophagus_nuchicornis_male,2,2.96,2.66,1.96,1.8,0.41,7.58,4,,,
2022,8,18,trtpd_3-8,trtpd3_NW_8,trtpd,trtpd_3,1,trtpd3,NW,Onthophagus_nuchicornis_male,3,3.58,3.34,2.28,2.1,1.75,9.2,4,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_SE_8,ungrazed,ungrazed_3,1,ungrazed3_1,SE,Onthophagus_nuchicornis_male,1,3.49,3.12,1.76,2.09,0.56,8.37,4,,,
2022,8,12,untrtpd_1-8,untrtpd1_NE_8,untrtpd,untrtpd_1,1,untrtpd1,NE,Onthophagus_nuchicornis_male,1,2.73,2.66,1.9,1.89,0.91,7.29,4,,,
2022,7,15,untrtpd_2-7,untrtpd2_SW_7,untrtpd,untrtpd_2,1,untrtpd2,SW,Onthophagus_nuchicornis_male,1,2.95,2.83,1.94,1.96,1.23,7.72,4,,,
2022,7,20,bison_2-7,bison2_1_SE_7,bison,bison_2,1,bison2_1,SE,Canthon_pilularius,1,7.83,5.52,3.67,4.79,NA,17.02,5,,,
2022,7,20,bison_2-7,bison2_1_SE_7,bison,bison_2,1,bison2_1,SE,Canthon_pilularius,2,7.87,6.21,3.85,5.14,NA,17.93,5,,,
2022,7,20,bison_2-7,bison2_1_SE_7,bison,bison_2,1,bison2_1,SE,Canthon_pilularius,3,6.49,5.03,3.42,4.14,NA,14.94,5,,,
2022,7,20,bison_2-7,bison2_1_SE_7,bison,bison_2,1,bison2_1,SE,Canthon_pilularius,4,7.83,5.78,4.08,3.96,NA,17.69,5,,,
2022,7,20,bison_2-7,bison2_1_SE_7,bison,bison_2,1,bison2_1,SE,Canthon_pilularius,5,6.94,5.96,3.81,4.86,NA,16.71,5,,,
2022,8,12,bison_2-8,bison2_1_SW_8,bison,bison_2,1,bison2_1,SW,Canthon_pilularius,1,7.02,5.8,3.62,5.11,NA,16.44,5,,,
2022,8,12,bison_2-8,bison2_1_SW_8,bison,bison_2,1,bison2_1,SW,Canthon_pilularius,2,6.85,5.39,3.09,4.94,NA,15.33,5,,,
2022,8,12,bison_2-8,bison2_1_SW_8,bison,bison_2,1,bison2_1,SW,Canthon_pilularius,3,7.36,6,4.03,5.64,NA,17.39,5,,,
2022,8,12,bison_2-8,bison2_1_SW_8,bison,bison_2,1,bison2_1,SW,Canthon_pilularius,4,7.19,5.2,3.15,4.79,NA,15.54,5,,,
2022,8,12,bison_2-8,bison2_1_SW_8,bison,bison_2,1,bison2_1,SW,Canthon_pilularius,5,5.98,4.01,3.03,3.64,NA,13.02,5,,,
2022,6,15,cattle_1-6,cattle1_2_SW_6,cattle,cattle_1,2,cattle1_2,SW,Canthon_pilularius,1,8.16,6.23,4.39,5.72,NA,18.78,5,,,
2022,6,15,cattle_1-6,cattle1_2_SW_6,cattle,cattle_1,2,cattle1_2,SW,Canthon_pilularius,2,7.86,5.68,3.95,5.42,NA,17.49,5,,,
2022,6,15,cattle_1-6,cattle1_2_SW_6,cattle,cattle_1,2,cattle1_2,SW,Canthon_pilularius,3,7.08,5.53,3.82,4.47,NA,16.43,5,,,
2022,6,15,cattle_1-6,cattle1_2_SW_6,cattle,cattle_1,2,cattle1_2,SW,Canthon_pilularius,4,7.7,6.36,4.06,5.27,NA,18.12,5,,,
2022,6,15,cattle_1-6,cattle1_2_SW_6,cattle,cattle_1,2,cattle1_2,SW,Canthon_pilularius,5,7.71,6.49,4.21,5.56,NA,18.41,5,,,
2022,7,14,trtpd_3-7,trtpd3_NE_7,trtpd,trtpd_3,1,trtpd3,NE,Canthon_pilularius,1,7.39,5.1,3.81,3.86,NA,16.3,5,,,
2022,7,14,trtpd_3-7,trtpd3_NE_7,trtpd,trtpd_3,1,trtpd3,NE,Canthon_pilularius,2,6.45,3.96,3.12,3.08,NA,13.53,5,,,
2022,7,14,trtpd_3-7,trtpd3_NE_7,trtpd,trtpd_3,1,trtpd3,NE,Canthon_pilularius,3,7.23,5.29,3.96,3.53,NA,16.48,5,,,
2022,7,14,trtpd_3-7,trtpd3_NE_7,trtpd,trtpd_3,1,trtpd3,NE,Canthon_pilularius,4,7.34,5.09,3.91,3.74,NA,16.34,5,,,
2022,7,14,trtpd_3-7,trtpd3_NE_7,trtpd,trtpd_3,1,trtpd3,NE,Canthon_pilularius,5,7.08,4.95,3.74,3.53,NA,15.77,5,,,
2022,7,14,trtpd_3-7,trtpd3_NW_7,trtpd,trtpd_3,1,trtpd3,NW,Canthon_pilularius,1,5.95,3.77,3.03,3.12,NA,12.75,5,,,
2022,7,14,trtpd_3-7,trtpd3_NW_7,trtpd,trtpd_3,1,trtpd3,NW,Canthon_pilularius,2,6.02,4.08,3.08,2.78,NA,13.18,5,,,
2022,7,14,trtpd_3-7,trtpd3_NW_7,trtpd,trtpd_3,1,trtpd3,NW,Canthon_pilularius,3,6.61,4.58,3.47,3.29,NA,14.66,5,,,
2022,7,14,trtpd_3-7,trtpd3_NW_7,trtpd,trtpd_3,1,trtpd3,NW,Canthon_pilularius,4,6.83,4.67,3.55,3.22,NA,15.05,5,,,
2022,7,14,trtpd_3-7,trtpd3_NW_7,trtpd,trtpd_3,1,trtpd3,NW,Canthon_pilularius,5,7.46,5.27,3.78,4.02,NA,16.51,5,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_SE_8,ungrazed,ungrazed_3,1,ungrazed3_1,SE,Canthon_pilularius,1,7.55,5.86,4.16,6.11,NA,17.57,5,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_SE_8,ungrazed,ungrazed_3,1,ungrazed3_1,SE,Canthon_pilularius,2,7.67,5.38,3.93,5.16,NA,16.98,5,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_SE_8,ungrazed,ungrazed_3,1,ungrazed3_1,SE,Canthon_pilularius,3,6.4,4.74,3.32,4.3,NA,14.46,5,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_SE_8,ungrazed,ungrazed_3,1,ungrazed3_1,SE,Canthon_pilularius,4,7.39,5.34,4.1,NA,NA,16.83,5,,,
2022,8,12,ungrazed_3-8,ungrazed3_1_SE_8,ungrazed,ungrazed_3,1,ungrazed3_1,SE,Canthon_pilularius,5,6.53,5.04,3.68,4.16,NA,15.25,5,,,
2022,6,15,bison_2-6,bison2_1_SW_6,bison,bison_2,1,bison2_1,SW,Onthophagus_nuchicornis_female,1,4.09,3.38,2,2.17,NA,9.47,5,,,
2022,6,15,bison_2-6,bison2_1_SW_6,bison,bison_2,1,bison2_1,SW,Onthophagus_nuchicornis_female,2,3.65,3.54,2.19,2.56,NA,9.38,5,,,
2022,6,15,bison_2-6,bison2_1_SW_6,bison,bison_2,1,bison2_1,SW,Onthophagus_nuchicornis_female,3,3.18,3.12,2.09,1.95,NA,8.39,5,,,
2022,8,17,bison_3-8,bison3_2_SE_8,bison,bison_3,2,bison3_2,SE,Onthophagus_nuchicornis_female,1,2.89,2.68,1.78,1.88,NA,7.35,5,,,
2022,7,14,cattle_1-7,cattle1_1_SE_7,cattle,cattle_1,1,cattle1_1,SE,Onthophagus_nuchicornis_female,1,3.55,3,1.88,1.57,NA,8.43,5,,,
